id,date,country,store,product,num_sold
122985,2013-09-28,Kenya,Discount Stickers,Holographic Goose,20.0
123030,2013-09-29,Canada,Discount Stickers,Holographic Goose,800.0
123075,2013-09-29,Kenya,Discount Stickers,Holographic Goose,20.0
123120,2013-09-30,Canada,Discount Stickers,Holographic Goose,800.0
123165,2013-09-30,Kenya,Discount Stickers,Holographic Goose,20.0
123170,2013-09-30,Kenya,Stickers for Less,Holographic Goose,20.0
123210,2013-10-01,Canada,Discount Stickers,Holographic Goose,800.0
123255,2013-10-01,Kenya,Discount Stickers,Holographic Goose,20.0
123260,2013-10-01,Kenya,Stickers for Less,Holographic Goose,20.0
123300,2013-10-02,Canada,Discount Stickers,Holographic Goose,800.0
123305,2013-10-02,Canada,Stickers for Less,Holographic Goose,800.0
123345,2013-10-02,Kenya,Discount Stickers,Holographic Goose,20.0
123350,2013-10-02,Kenya,Stickers for Less,Holographic Goose,20.0
123390,2013-10-03,Canada,Discount Stickers,Holographic Goose,800.0
123435,2013-10-03,Kenya,Discount Stickers,Holographic Goose,20.0
123440,2013-10-03,Kenya,Stickers for Less,Holographic Goose,20.0
123480,2013-10-04,Canada,Discount Stickers,Holographic Goose,800.0
123525,2013-10-04,Kenya,Discount Stickers,Holographic Goose,20.0
123570,2013-10-05,Canada,Discount Stickers,Holographic Goose,800.0
123615,2013-10-05,Kenya,Discount Stickers,Holographic Goose,20.0
123660,2013-10-06,Canada,Discount Stickers,Holographic Goose,800.0
123705,2013-10-06,Kenya,Discount Stickers,Holographic Goose,20.0
123750,2013-10-07,Canada,Discount Stickers,Holographic Goose,800.0
123755,2013-10-07,Canada,Stickers for Less,Holographic Goose,800.0
123795,2013-10-07,Kenya,Discount Stickers,Holographic Goose,20.0
123800,2013-10-07,Kenya,Stickers for Less,Holographic Goose,20.0
123840,2013-10-08,Canada,Discount Stickers,Holographic Goose,800.0
123885,2013-10-08,Kenya,Discount Stickers,Holographic Goose,20.0
123890,2013-10-08,Kenya,Stickers for Less,Holographic Goose,20.0
123930,2013-10-09,Canada,Discount Stickers,Holographic Goose,800.0
123935,2013-10-09,Canada,Stickers for Less,Holographic Goose,800.0
123975,2013-10-09,Kenya,Discount Stickers,Holographic Goose,20.0
123980,2013-10-09,Kenya,Stickers for Less,Holographic Goose,20.0
124020,2013-10-10,Canada,Discount Stickers,Holographic Goose,800.0
124065,2013-10-10,Kenya,Discount Stickers,Holographic Goose,20.0
124070,2013-10-10,Kenya,Stickers for Less,Holographic Goose,20.0
124110,2013-10-11,Canada,Discount Stickers,Holographic Goose,800.0
124155,2013-10-11,Kenya,Discount Stickers,Holographic Goose,20.0
124160,2013-10-11,Kenya,Stickers for Less,Holographic Goose,20.0
124200,2013-10-12,Canada,Discount Stickers,Holographic Goose,800.0
124245,2013-10-12,Kenya,Discount Stickers,Holographic Goose,20.0
124250,2013-10-12,Kenya,Stickers for Less,Holographic Goose,20.0
124290,2013-10-13,Canada,Discount Stickers,Holographic Goose,800.0
124335,2013-10-13,Kenya,Discount Stickers,Holographic Goose,20.0
124380,2013-10-14,Canada,Discount Stickers,Holographic Goose,800.0
124425,2013-10-14,Kenya,Discount Stickers,Holographic Goose,20.0
124470,2013-10-15,Canada,Discount Stickers,Holographic Goose,800.0
124515,2013-10-15,Kenya,Discount Stickers,Holographic Goose,20.0
124560,2013-10-16,Canada,Discount Stickers,Holographic Goose,800.0
124565,2013-10-16,Canada,Stickers for Less,Holographic Goose,800.0
124605,2013-10-16,Kenya,Discount Stickers,Holographic Goose,20.0
124650,2013-10-17,Canada,Discount Stickers,Holographic Goose,800.0
124695,2013-10-17,Kenya,Discount Stickers,Holographic Goose,20.0
124740,2013-10-18,Canada,Discount Stickers,Holographic Goose,800.0
124785,2013-10-18,Kenya,Discount Stickers,Holographic Goose,20.0
124830,2013-10-19,Canada,Discount Stickers,Holographic Goose,800.0
124875,2013-10-19,Kenya,Discount Stickers,Holographic Goose,20.0
124920,2013-10-20,Canada,Discount Stickers,Holographic Goose,800.0
124965,2013-10-20,Kenya,Discount Stickers,Holographic Goose,20.0
125010,2013-10-21,Canada,Discount Stickers,Holographic Goose,800.0
125055,2013-10-21,Kenya,Discount Stickers,Holographic Goose,20.0
125100,2013-10-22,Canada,Discount Stickers,Holographic Goose,800.0
125105,2013-10-22,Canada,Stickers for Less,Holographic Goose,800.0
125145,2013-10-22,Kenya,Discount Stickers,Holographic Goose,20.0
125190,2013-10-23,Canada,Discount Stickers,Holographic Goose,800.0
125235,2013-10-23,Kenya,Discount Stickers,Holographic Goose,20.0
125280,2013-10-24,Canada,Discount Stickers,Holographic Goose,800.0
125325,2013-10-24,Kenya,Discount Stickers,Holographic Goose,20.0
125370,2013-10-25,Canada,Discount Stickers,Holographic Goose,800.0
125415,2013-10-25,Kenya,Discount Stickers,Holographic Goose,20.0
125460,2013-10-26,Canada,Discount Stickers,Holographic Goose,800.0
125505,2013-10-26,Kenya,Discount Stickers,Holographic Goose,20.0
125550,2013-10-27,Canada,Discount Stickers,Holographic Goose,800.0
125595,2013-10-27,Kenya,Discount Stickers,Holographic Goose,20.0
125640,2013-10-28,Canada,Discount Stickers,Holographic Goose,800.0
125685,2013-10-28,Kenya,Discount Stickers,Holographic Goose,20.0
125730,2013-10-29,Canada,Discount Stickers,Holographic Goose,800.0
125775,2013-10-29,Kenya,Discount Stickers,Holographic Goose,20.0
125820,2013-10-30,Canada,Discount Stickers,Holographic Goose,800.0
125865,2013-10-30,Kenya,Discount Stickers,Holographic Goose,20.0
125870,2013-10-30,Kenya,Stickers for Less,Holographic Goose,20.0
125910,2013-10-31,Canada,Discount Stickers,Holographic Goose,800.0
125955,2013-10-31,Kenya,Discount Stickers,Holographic Goose,20.0
125960,2013-10-31,Kenya,Stickers for Less,Holographic Goose,20.0
126000,2013-11-01,Canada,Discount Stickers,Holographic Goose,800.0
126045,2013-11-01,Kenya,Discount Stickers,Holographic Goose,20.0
126090,2013-11-02,Canada,Discount Stickers,Holographic Goose,800.0
126135,2013-11-02,Kenya,Discount Stickers,Holographic Goose,20.0
126180,2013-11-03,Canada,Discount Stickers,Holographic Goose,800.0
126225,2013-11-03,Kenya,Discount Stickers,Holographic Goose,20.0
126270,2013-11-04,Canada,Discount Stickers,Holographic Goose,800.0
126315,2013-11-04,Kenya,Discount Stickers,Holographic Goose,20.0
126360,2013-11-05,Canada,Discount Stickers,Holographic Goose,800.0
126405,2013-11-05,Kenya,Discount Stickers,Holographic Goose,20.0
126410,2013-11-05,Kenya,Stickers for Less,Holographic Goose,20.0
126450,2013-11-06,Canada,Discount Stickers,Holographic Goose,800.0
126495,2013-11-06,Kenya,Discount Stickers,Holographic Goose,20.0
126540,2013-11-07,Canada,Discount Stickers,Holographic Goose,800.0
126585,2013-11-07,Kenya,Discount Stickers,Holographic Goose,20.0
126630,2013-11-08,Canada,Discount Stickers,Holographic Goose,800.0
126675,2013-11-08,Kenya,Discount Stickers,Holographic Goose,20.0
126720,2013-11-09,Canada,Discount Stickers,Holographic Goose,800.0
126765,2013-11-09,Kenya,Discount Stickers,Holographic Goose,20.0
126810,2013-11-10,Canada,Discount Stickers,Holographic Goose,800.0
126855,2013-11-10,Kenya,Discount Stickers,Holographic Goose,20.0
126900,2013-11-11,Canada,Discount Stickers,Holographic Goose,800.0
126945,2013-11-11,Kenya,Discount Stickers,Holographic Goose,20.0
126950,2013-11-11,Kenya,Stickers for Less,Holographic Goose,20.0
126990,2013-11-12,Canada,Discount Stickers,Holographic Goose,800.0
127035,2013-11-12,Kenya,Discount Stickers,Holographic Goose,20.0
127080,2013-11-13,Canada,Discount Stickers,Holographic Goose,800.0
127125,2013-11-13,Kenya,Discount Stickers,Holographic Goose,20.0
127130,2013-11-13,Kenya,Stickers for Less,Holographic Goose,20.0
127170,2013-11-14,Canada,Discount Stickers,Holographic Goose,800.0
127215,2013-11-14,Kenya,Discount Stickers,Holographic Goose,20.0
127260,2013-11-15,Canada,Discount Stickers,Holographic Goose,800.0
127305,2013-11-15,Kenya,Discount Stickers,Holographic Goose,20.0
127350,2013-11-16,Canada,Discount Stickers,Holographic Goose,800.0
127395,2013-11-16,Kenya,Discount Stickers,Holographic Goose,20.0
127440,2013-11-17,Canada,Discount Stickers,Holographic Goose,800.0
127485,2013-11-17,Kenya,Discount Stickers,Holographic Goose,20.0
127530,2013-11-18,Canada,Discount Stickers,Holographic Goose,800.0
127575,2013-11-18,Kenya,Discount Stickers,Holographic Goose,20.0
127620,2013-11-19,Canada,Discount Stickers,Holographic Goose,800.0
127665,2013-11-19,Kenya,Discount Stickers,Holographic Goose,20.0
127670,2013-11-19,Kenya,Stickers for Less,Holographic Goose,20.0
127710,2013-11-20,Canada,Discount Stickers,Holographic Goose,800.0
127755,2013-11-20,Kenya,Discount Stickers,Holographic Goose,20.0
127760,2013-11-20,Kenya,Stickers for Less,Holographic Goose,20.0
127800,2013-11-21,Canada,Discount Stickers,Holographic Goose,800.0
127845,2013-11-21,Kenya,Discount Stickers,Holographic Goose,20.0
127850,2013-11-21,Kenya,Stickers for Less,Holographic Goose,20.0
127890,2013-11-22,Canada,Discount Stickers,Holographic Goose,800.0
127935,2013-11-22,Kenya,Discount Stickers,Holographic Goose,20.0
127980,2013-11-23,Canada,Discount Stickers,Holographic Goose,800.0
128025,2013-11-23,Kenya,Discount Stickers,Holographic Goose,20.0
128070,2013-11-24,Canada,Discount Stickers,Holographic Goose,800.0
128115,2013-11-24,Kenya,Discount Stickers,Holographic Goose,20.0
128160,2013-11-25,Canada,Discount Stickers,Holographic Goose,800.0
128205,2013-11-25,Kenya,Discount Stickers,Holographic Goose,20.0
128210,2013-11-25,Kenya,Stickers for Less,Holographic Goose,20.0
128250,2013-11-26,Canada,Discount Stickers,Holographic Goose,800.0
128295,2013-11-26,Kenya,Discount Stickers,Holographic Goose,20.0
128340,2013-11-27,Canada,Discount Stickers,Holographic Goose,800.0
128385,2013-11-27,Kenya,Discount Stickers,Holographic Goose,20.0
128430,2013-11-28,Canada,Discount Stickers,Holographic Goose,800.0
128475,2013-11-28,Kenya,Discount Stickers,Holographic Goose,20.0
128520,2013-11-29,Canada,Discount Stickers,Holographic Goose,800.0
128565,2013-11-29,Kenya,Discount Stickers,Holographic Goose,20.0
128610,2013-11-30,Canada,Discount Stickers,Holographic Goose,800.0
128655,2013-11-30,Kenya,Discount Stickers,Holographic Goose,20.0
128700,2013-12-01,Canada,Discount Stickers,Holographic Goose,800.0
128745,2013-12-01,Kenya,Discount Stickers,Holographic Goose,20.0
128790,2013-12-02,Canada,Discount Stickers,Holographic Goose,800.0
128835,2013-12-02,Kenya,Discount Stickers,Holographic Goose,20.0
128840,2013-12-02,Kenya,Stickers for Less,Holographic Goose,20.0
128880,2013-12-03,Canada,Discount Stickers,Holographic Goose,800.0
128925,2013-12-03,Kenya,Discount Stickers,Holographic Goose,20.0
128970,2013-12-04,Canada,Discount Stickers,Holographic Goose,800.0
129015,2013-12-04,Kenya,Discount Stickers,Holographic Goose,20.0
129060,2013-12-05,Canada,Discount Stickers,Holographic Goose,800.0
129105,2013-12-05,Kenya,Discount Stickers,Holographic Goose,20.0
129110,2013-12-05,Kenya,Stickers for Less,Holographic Goose,20.0
129150,2013-12-06,Canada,Discount Stickers,Holographic Goose,800.0
129195,2013-12-06,Kenya,Discount Stickers,Holographic Goose,20.0
129240,2013-12-07,Canada,Discount Stickers,Holographic Goose,800.0
129285,2013-12-07,Kenya,Discount Stickers,Holographic Goose,20.0
129330,2013-12-08,Canada,Discount Stickers,Holographic Goose,800.0
129375,2013-12-08,Kenya,Discount Stickers,Holographic Goose,20.0
129420,2013-12-09,Canada,Discount Stickers,Holographic Goose,800.0
129465,2013-12-09,Kenya,Discount Stickers,Holographic Goose,20.0
129510,2013-12-10,Canada,Discount Stickers,Holographic Goose,800.0
129555,2013-12-10,Kenya,Discount Stickers,Holographic Goose,20.0
129600,2013-12-11,Canada,Discount Stickers,Holographic Goose,800.0
129645,2013-12-11,Kenya,Discount Stickers,Holographic Goose,20.0
129690,2013-12-12,Canada,Discount Stickers,Holographic Goose,800.0
129735,2013-12-12,Kenya,Discount Stickers,Holographic Goose,20.0
129780,2013-12-13,Canada,Discount Stickers,Holographic Goose,800.0
129825,2013-12-13,Kenya,Discount Stickers,Holographic Goose,20.0
129870,2013-12-14,Canada,Discount Stickers,Holographic Goose,800.0
129915,2013-12-14,Kenya,Discount Stickers,Holographic Goose,20.0
129960,2013-12-15,Canada,Discount Stickers,Holographic Goose,800.0
130005,2013-12-15,Kenya,Discount Stickers,Holographic Goose,20.0
130050,2013-12-16,Canada,Discount Stickers,Holographic Goose,800.0
130095,2013-12-16,Kenya,Discount Stickers,Holographic Goose,20.0
130140,2013-12-17,Canada,Discount Stickers,Holographic Goose,800.0
130185,2013-12-17,Kenya,Discount Stickers,Holographic Goose,20.0
130230,2013-12-18,Canada,Discount Stickers,Holographic Goose,800.0
130275,2013-12-18,Kenya,Discount Stickers,Holographic Goose,20.0
130320,2013-12-19,Canada,Discount Stickers,Holographic Goose,800.0
130365,2013-12-19,Kenya,Discount Stickers,Holographic Goose,20.0
130410,2013-12-20,Canada,Discount Stickers,Holographic Goose,800.0
130455,2013-12-20,Kenya,Discount Stickers,Holographic Goose,20.0
130500,2013-12-21,Canada,Discount Stickers,Holographic Goose,800.0
130545,2013-12-21,Kenya,Discount Stickers,Holographic Goose,20.0
130590,2013-12-22,Canada,Discount Stickers,Holographic Goose,800.0
130635,2013-12-22,Kenya,Discount Stickers,Holographic Goose,20.0
130680,2013-12-23,Canada,Discount Stickers,Holographic Goose,800.0
130725,2013-12-23,Kenya,Discount Stickers,Holographic Goose,20.0
130730,2013-12-23,Kenya,Stickers for Less,Holographic Goose,20.0
130770,2013-12-24,Canada,Discount Stickers,Holographic Goose,800.0
130815,2013-12-24,Kenya,Discount Stickers,Holographic Goose,20.0
130860,2013-12-25,Canada,Discount Stickers,Holographic Goose,800.0
130905,2013-12-25,Kenya,Discount Stickers,Holographic Goose,20.0
130950,2013-12-26,Canada,Discount Stickers,Holographic Goose,800.0
130995,2013-12-26,Kenya,Discount Stickers,Holographic Goose,20.0
131040,2013-12-27,Canada,Discount Stickers,Holographic Goose,800.0
131085,2013-12-27,Kenya,Discount Stickers,Holographic Goose,20.0
131130,2013-12-28,Canada,Discount Stickers,Holographic Goose,800.0
131175,2013-12-28,Kenya,Discount Stickers,Holographic Goose,20.0
131220,2013-12-29,Canada,Discount Stickers,Holographic Goose,800.0
131265,2013-12-29,Kenya,Discount Stickers,Holographic Goose,20.0
131310,2013-12-30,Canada,Discount Stickers,Holographic Goose,800.0
131355,2013-12-30,Kenya,Discount Stickers,Holographic Goose,20.0
131400,2013-12-31,Canada,Discount Stickers,Holographic Goose,800.0
131445,2013-12-31,Kenya,Discount Stickers,Holographic Goose,20.0
131490,2014-01-01,Canada,Discount Stickers,Holographic Goose,800.0
131535,2014-01-01,Kenya,Discount Stickers,Holographic Goose,20.0
131580,2014-01-02,Canada,Discount Stickers,Holographic Goose,800.0
131625,2014-01-02,Kenya,Discount Stickers,Holographic Goose,20.0
131670,2014-01-03,Canada,Discount Stickers,Holographic Goose,800.0
131715,2014-01-03,Kenya,Discount Stickers,Holographic Goose,20.0
131760,2014-01-04,Canada,Discount Stickers,Holographic Goose,800.0
131805,2014-01-04,Kenya,Discount Stickers,Holographic Goose,20.0
131850,2014-01-05,Canada,Discount Stickers,Holographic Goose,800.0
131895,2014-01-05,Kenya,Discount Stickers,Holographic Goose,20.0
131940,2014-01-06,Canada,Discount Stickers,Holographic Goose,800.0
131985,2014-01-06,Kenya,Discount Stickers,Holographic Goose,20.0
132030,2014-01-07,Canada,Discount Stickers,Holographic Goose,800.0
132075,2014-01-07,Kenya,Discount Stickers,Holographic Goose,20.0
132120,2014-01-08,Canada,Discount Stickers,Holographic Goose,800.0
132165,2014-01-08,Kenya,Discount Stickers,Holographic Goose,20.0
132210,2014-01-09,Canada,Discount Stickers,Holographic Goose,800.0
132255,2014-01-09,Kenya,Discount Stickers,Holographic Goose,20.0
132300,2014-01-10,Canada,Discount Stickers,Holographic Goose,800.0
132345,2014-01-10,Kenya,Discount Stickers,Holographic Goose,20.0
132390,2014-01-11,Canada,Discount Stickers,Holographic Goose,800.0
132435,2014-01-11,Kenya,Discount Stickers,Holographic Goose,20.0
132480,2014-01-12,Canada,Discount Stickers,Holographic Goose,800.0
132525,2014-01-12,Kenya,Discount Stickers,Holographic Goose,20.0
132570,2014-01-13,Canada,Discount Stickers,Holographic Goose,800.0
132615,2014-01-13,Kenya,Discount Stickers,Holographic Goose,20.0
132660,2014-01-14,Canada,Discount Stickers,Holographic Goose,800.0
132705,2014-01-14,Kenya,Discount Stickers,Holographic Goose,20.0
132750,2014-01-15,Canada,Discount Stickers,Holographic Goose,800.0
132795,2014-01-15,Kenya,Discount Stickers,Holographic Goose,20.0
132840,2014-01-16,Canada,Discount Stickers,Holographic Goose,800.0
132885,2014-01-16,Kenya,Discount Stickers,Holographic Goose,20.0
132930,2014-01-17,Canada,Discount Stickers,Holographic Goose,800.0
132975,2014-01-17,Kenya,Discount Stickers,Holographic Goose,20.0
133020,2014-01-18,Canada,Discount Stickers,Holographic Goose,800.0
133065,2014-01-18,Kenya,Discount Stickers,Holographic Goose,20.0
133110,2014-01-19,Canada,Discount Stickers,Holographic Goose,800.0
133155,2014-01-19,Kenya,Discount Stickers,Holographic Goose,20.0
133200,2014-01-20,Canada,Discount Stickers,Holographic Goose,800.0
133245,2014-01-20,Kenya,Discount Stickers,Holographic Goose,20.0
133290,2014-01-21,Canada,Discount Stickers,Holographic Goose,800.0
133335,2014-01-21,Kenya,Discount Stickers,Holographic Goose,20.0
133380,2014-01-22,Canada,Discount Stickers,Holographic Goose,800.0
133425,2014-01-22,Kenya,Discount Stickers,Holographic Goose,20.0
133470,2014-01-23,Canada,Discount Stickers,Holographic Goose,800.0
133475,2014-01-23,Canada,Stickers for Less,Holographic Goose,800.0
133515,2014-01-23,Kenya,Discount Stickers,Holographic Goose,20.0
133560,2014-01-24,Canada,Discount Stickers,Holographic Goose,800.0
133605,2014-01-24,Kenya,Discount Stickers,Holographic Goose,20.0
133650,2014-01-25,Canada,Discount Stickers,Holographic Goose,800.0
133695,2014-01-25,Kenya,Discount Stickers,Holographic Goose,20.0
133740,2014-01-26,Canada,Discount Stickers,Holographic Goose,800.0
133785,2014-01-26,Kenya,Discount Stickers,Holographic Goose,20.0
133830,2014-01-27,Canada,Discount Stickers,Holographic Goose,800.0
133835,2014-01-27,Canada,Stickers for Less,Holographic Goose,800.0
133875,2014-01-27,Kenya,Discount Stickers,Holographic Goose,20.0
133920,2014-01-28,Canada,Discount Stickers,Holographic Goose,800.0
133965,2014-01-28,Kenya,Discount Stickers,Holographic Goose,20.0
134010,2014-01-29,Canada,Discount Stickers,Holographic Goose,800.0
134055,2014-01-29,Kenya,Discount Stickers,Holographic Goose,20.0
134100,2014-01-30,Canada,Discount Stickers,Holographic Goose,800.0
134145,2014-01-30,Kenya,Discount Stickers,Holographic Goose,20.0
134190,2014-01-31,Canada,Discount Stickers,Holographic Goose,800.0
134235,2014-01-31,Kenya,Discount Stickers,Holographic Goose,20.0
134280,2014-02-01,Canada,Discount Stickers,Holographic Goose,800.0
